category,text
POL,BrindaKarat Kerala India not India Kerala Vijayan Wait for days CPI will History BhagwatFlagRow
POL,Dull Side P1: Happy Independence Day Christo Islamic Commie India Bright Side P2: more proactive Govt thn Left IndiaAt71
POL,Demonetisation revealed lakh crore black money
POL,Ajay Once Congress showd map India took days Change the color Soon CPI Red get Saffronised BhagwatFlagRow
POL,India host India pipeline meet revive the project: Turkmen Min dpradhanbjp
POL,Chief Minister India Capital security
POL,Doordarshan
POL,HappyBirthdayJantaKaCM The BEST CHIEF MINISTER India The BJPigs just have CHEAP Ministers AamAadmiParty JoinAAP
POL,Remembering the first Prime Minister India JawaharlalNehru through his own words the India year Independence IndiaAt70
POL,Modi tries belittle history time and again but India has come long way yrs one can discredit that /?utm_source=facebook&utm_medium=cpc&utm_campaign=Aug_15ModiClaims&utm_content=+13+%2810%216084755852082%21qwaya%210%29&utm_term=Aug_15ModiClaims
POL,Answer: Rahul Gandhi With His Continuous Effort
POL,Bose formed own army
POL,Telangana million saplings Rest India million saplings PROUD ktr KCR trs Telangana
POL,please don't spoil anna fame and India DMK and admk please leave Tamilnadu
POL,India real GFP growth average over 
POL,INCIndia made Indians Hunger and vote bank for their Party Only Modi can save India RahulsCruisetoBLR
POL,After ruling India Karnataka for decades CONgress still fighting against Hunger Malnutrition NationWantsToKnow where the money went
POL,narendramodi will today interact with India ChampionsOfChange Young Entrepreneurs Startups across sectors build NewIndia
POL,narendramodi interact with over young ChampionsOfChange sectors crucial enable inclusive growth development India
POL,CPI (M) complains about Doordarshan and All India Radio refusing broadcast Independence Day speech Tripura Manik Sarkar
POL,Which Congress leader gave security Council Permanent seat China which was offered India United Nations KnowYourLegacy
POL,Doordarshan and All India Radio refuse broadcast Tripura Chief Minister Manik Sarkar's Independence Day speech Watch details
POL,Which Congress Leader sent million Indians fight WW2 for British
POL,Small towns RUrban India are now beginning lead big urban clusters the cultural metamorphosis politics
POL,Gold Coin released mark the Birthday whining India Shri Arvind Kejriwal
POL,The fact that accountability expected from BJP proof that India has given Cong
POL,The fact that accountability expected from BJP proof that India has given Cong
POL,Hindi not only the national language India but it's the national language China and Mexico agree not
POL,India Inc welcomes Modi government's vision
POL,Raising Pro India Slogans crime Kashmir republic TimesNow ndtv narendramodi jkpdp
POL,Some time back Chinese president came India While our was hugging him
POL,India Team Jerseys STOP sporting OPPO BoycottOppo BoycottChineseProducts BJP AAP Congress BCCI DMK AIADMK trs TMC bjd CPI akali
POL,Bombay raps Airport Authority India for allowing BJP Chief Amit Shah's illegal unlawful public meeting Dabolim Airport July
POL,The did not mention yesterday that India today has the highest rate unemployment has had the last years: Rahul Gandhi
POL,Modi's India Mohan Bhagwat's speech Dussehra broadcast live Doordarshan But elected Independece Day address not
POL,Dev_Fadnavis spoke Chimur freedom struggle and how this struggle played important role India freedom struggle
POL,NPPA fixes the ceiling prices knee implants follow Honourable declaration ee_160817pdf
POL,Since
POL,CPI (M) played traitor role Quit India movement welcome Chinese army believed imported ideology bhv Chinese agents
POL,Minister nitin_gadkari thanking Shri narendramodi for the leadership guidance the successful IPO Cochin Shipyard Ltd (CSL)
POL,India about Shanti
POL,this fakebut agree dmk most corrupt party india
POL,The Indian Youth Congress the ONLY Youth Organization India have crossed 
POL,Instead sermonizing OmarAbdullah JKNC_ should fulfill their moral duty responsibility the people Kashmir pro India
POL,Shiv Sena takes dig Narendra Modi's address Economic Times BJP NaMo NarendraModi India
POL,What about MNS business interest India conducting private meetings! suppose meant two wrongs this one the other wrong
POL,AIMIM Abbreviation All India Mentally Ill Muslims'
POL,Buhahahaha!!Whose side taking what?If don't know convrt frm India can't stand same gallery wid whites!Try that and see
POL,Cong Ghulam Nabi Azad says Bharat Jodo
POL,Chinese Media CGTN (CCTV) Primetime hailing narendramodi for India Economic Transformation Dialogue with Yang Rui Checkout
POL,remember the great women and men who worked hard for India freedom The words 'Swaraj birth right' still echo our ears:
POL,Had the great opportunity part and share part Team India what Startups can transform India and learn from Hon
POL,Retweeted India indiatvnews Amaravati YSRC leader Gangula Pratap Reddy joined Telugu Desam Party today;
POL,Not true IamRana Safvi Close the Muslim electorate UP
POL,India not victim bigotry But product it's citizen's decision vote the orthodox
POL,RJD media quits
POL,missing column GST form may lead 
POL,Regularise services contract staff Forest dept
POL,"India will not reshape"" into RSS/ BJP mould, for all the unconstitutionalism attempted Delhi NoCensorship TripuraCMSpeaks"
POL,"Prime Minister represents spirit people India and tym for Modi stop acting start operating lyk PM,""-RG OfficeOfRG"
POL,JillatATEC Hello Jill Berg was associated with TRS Rentelco India handling territories doing $50k rental revenue per month
POL,Hello Jill Berg Venkat from India Working for TRS Rentelco India Regional Manager handling two territories
POL,Divyanka_T wants Modi free India rapes
POL,BJP defeated Elections prepare fake videos students chanting anti- India slogans and make viral
POL,Watch Dev_Fadnavis appeal unite pledge make India free from corruption
POL,week before bypoll
POL,narendramodi interacting young entrepreneurs the Health Nutrition sector build healthy India ChampionsOfChange
POL,Great see Congress total commitment Modi ji's MAKE INDIA Shaving Foam factory started Bengaluru
POL,famous all over India for his worst behaviour and MLA from TDP Shame call him MLA NandyalPrideYSRCP
POL,narendramodi asks private sector leaders use their resources innovative spirit address India key challenges ChampionsOfChange
POL,ChampionsOfChange debate ideas enhance India social capital
POL,TDPMLA Balakrishna distributing money voters Nandyal campaigning support TDP CandidateNeed action from ECI ECI_ India
POL,India National Gorakhpur tragedy: Samajwadi Party says collector might have been pressurised hide truth
POL,Modi's Make India has failed; unemployment highest last eight years: Rahul Gandhi (PTI)
POL,"was Invitation Prime Minister India Understand the difference between Leader Political Party"" ""PM Country""!!"""
POL,AIMIM President asadowaisi Subramanian Swamy debate LoveJihadKerala live India today live
POL,yeah UPA had decided handover Kashmir Pakistan People India saved voting you out
POL,Two BJP switch Congress Rajasthan (DNA India Indian National Congress Sachin Pilot Gopiram Gurjar
POL,Congress Rahul Gandhi 'Sanjhi Virasat Bachao'
POL,Highly motivated
POL,TDP Bala Krishna
POL,Sunny Leone might the next Prime Minister India Insane Crowd Shows the tharkiness and mindset Indian people right now
POL,VisheshCC other ChampionsOfChange present narendramodi top govt officials suggestions developing India 'Soft Power'!
POL,Chidambram
POL,Access affordable medicine first step towards building healthy India ChampionsOfChange narendramodi
POL,LIVE: narendramodi addresses Young CEOs and Startups PravasiBharatiyaKendra
POL,Policy makers Government are relatively seniorthe group meeting today young want both work together for India good:
POL,'Iron Man India Sardar Vallabhbhai Patel with Gandhi​ ​ji the Haripura Congress session
POL,Only Governments Government initiatives will not make New India Change will powered each and every citizen India
POL,CEOs
POL,Automobile Parts Toys many such chinese goods already being made India need banned MNS /ShivSena tactics
POL,Every one equally patriotic and wants India scale new heights progress There difference our love for the nation:
POL,travellin acrs India since early interactin wth dfrnt individuals frm dfrnt regionsi knw how odrs treat Odia ppl Odisha
POL,Under​ ​the​ ​guidance​ ​&​ ​leadership​ ​of​ ​Amit​ ​Shah​ ​Ji​ BJP ​now​ ​rules​ ​over​ ​65%​ ​of population​ ​of​ India ShahInMP
POL,Matter taken with National Highway Authority Govt India for the necessary rectifications
POL,narendramodi addressing young entrepreneurs the ChampionsOfChange programme organised NITIAayog New Delhi
POL,complaint against Amin
POL,Uniting almost the whole India under umbrella BJP the result Amit Shah's frequent tours for dialogues discussion ShahInMP
